scope,activity_id,molecule_chembl_id,scaffold_key,cv_fold,reference_n,maximum_tanimoto,bin,nearest_tie_count,nearest_activity_ids,nearest_molecule_ids,nearest_scaffold_keys
cv_to_other_cv_folds,14763499,CHEMBL1922048,O=C(C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccncn1,0,467,0.8405797101449275,"[0.6,1.0]",1,"[""14764519""]","[""CHEMBL1921946""]","[""O=C(C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccccn1""]"
cv_to_other_cv_folds,14763500,CHEMBL1934270,O=S(=O)(Nc1ccn[nH]1)c1ccccc1,2,467,0.7192982456140351,"[0.6,1.0]",3,"[""14763424"",""14764305"",""14764332""]","[""CHEMBL1916281"",""CHEMBL1916282"",""CHEMBL1916283""]","[""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1"",""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1"",""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1""]"
cv_to_other_cv_folds,14763501,CHEMBL71,c1ccc2c(c1)Nc1ccccc1S2,4,467,0.4888888888888889,"[0.4,0.6)",1,"[""14761385""]","[""CHEMBL11""]","[""c1ccc2c(c1)CCc1ccccc1N2""]"
cv_to_other_cv_folds,14764280,CHEMBL1921926,O=C(OC1C[N+]2(CCCc3ccc4ncsc4c3)CCC1CC2)C(c1ccccc1)N1CCCCC1,0,467,0.7307692307692307,"[0.6,1.0]",1,"[""14765377""]","[""CHEMBL1921919""]","[""O=C(OC1C[N+]2(CCCc3ccncc3)CCC1CC2)C(c1ccccc1)N1CCCCC1""]"
cv_to_other_cv_folds,14764281,CHEMBL2169920,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccccc3)C3CCCCC3)cccc2N1,0,467,0.27722772277227725,"[0.2,0.3)",1,"[""14765379""]","[""CHEMBL1800656""]","[""O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12""]"
cv_to_other_cv_folds,14764283,CHEMBL550438,O=C(CC1CCCCC1)Nc1cccc2ncccc12,3,465,0.28169014084507044,"[0.2,0.3)",1,"[""14762319""]","[""CHEMBL1956334""]","[""O=C(Nc1cccnc1)C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)CC1""]"
cv_to_other_cv_folds,14764289,CHEMBL46740,c1ccc(-c2cc3ccccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,4,467,0.4714285714285714,"[0.4,0.6)",1,"[""14762448""]","[""CHEMBL81""]","[""O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12""]"
cv_to_other_cv_folds,14764295,CHEMBL1222381,O=C(NC1CC1)c1cc(-c2cccs2)on1,2,467,0.3392857142857143,"[0.3,0.4)",1,"[""14765327""]","[""CHEMBL1351332""]","[""O=C(NCc1ccccc1)c1cc(-c2ccco2)on1""]"
cv_to_other_cv_folds,14764298,CHEMBL205742,O=C(c1c(Cc2ccnc3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCC1,1,462,0.7532467532467533,"[0.6,1.0]",1,"[""14763397""]","[""CHEMBL219861""]","[""O=C(c1c(Cc2ccnc3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCO1""]"
cv_to_other_cv_folds,14764299,CHEMBL1088913,c1cnc2c(c1)CCCC2NCc1nc2ccccc2[nH]1,1,462,0.22535211267605634,"[0.2,0.3)",1,"[""14763369""]","[""CHEMBL1405928""]","[""c1ccc(CSc2nc3cccnc3[nH]2)cc1""]"
cv_to_other_cv_folds,14764305,CHEMBL1916282,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,1,462,0.7192982456140351,"[0.6,1.0]",1,"[""14763500""]","[""CHEMBL1934270""]","[""O=S(=O)(Nc1ccn[nH]1)c1ccccc1""]"
cv_to_other_cv_folds,14764309,CHEMBL257178,c1ccc(-c2cc3ccccc3[nH]2)cc1,0,467,0.25274725274725274,"[0.2,0.3)",1,"[""14759811""]","[""CHEMBL1916288""]","[""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1""]"
cv_to_other_cv_folds,14764310,CHEMBL2326624,O=C(NCc1cccc(Cn2nc(NS(=O)(=O)c3cccs3)c3ccccc32)c1)C1COCCN1,2,467,0.7195121951219512,"[0.6,1.0]",1,"[""14764357""]","[""CHEMBL2018964""]","[""O=S(=O)(Nc1nn(Cc2ccccc2)c2ccccc12)c1cccs1""]"
cv_to_other_cv_folds,14764315,CHEMBL1359777,O=C(Cn1ccccc1=O)c1ccn(Cc2ccccc2)c1,3,465,0.3,"[0.3,0.4)",1,"[""14762427""]","[""CHEMBL365123""]","[""O=c1ccn(Cc2ccccc2)c(=O)[nH]1""]"
cv_to_other_cv_folds,14764317,CHEMBL387125,O=c1[nH]c(=O)c2cc(Cn3ccnc3)sc2[nH]1,1,462,0.38636363636363635,"[0.3,0.4)",1,"[""14758970""]","[""CHEMBL375166""]","[""O=C(c1c(Cc2cn[nH]c2)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCO1""]"
cv_to_other_cv_folds,14764318,CHEMBL1924032,O=C(OC1CC[NH2+]CC1)C(c1ccccc1)N1CCCCC1,0,467,0.5454545454545454,"[0.4,0.6)",1,"[""14763466""]","[""CHEMBL1963462""]","[""O=C(OC1CC[NH2+]CC1)C(c1ccccc1)C1CCCC1""]"
cv_to_other_cv_folds,14764319,CHEMBL1080786,O=C(CCc1cccs1)NC1CC1c1ccccc1,4,467,0.2318840579710145,"[0.2,0.3)",1,"[""14764295""]","[""CHEMBL1222381""]","[""O=C(NC1CC1)c1cc(-c2cccs2)on1""]"
cv_to_other_cv_folds,14764320,CHEMBL550777,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCCCC2)c1,1,462,0.7678571428571429,"[0.6,1.0]",1,"[""14765341""]","[""CHEMBL562698""]","[""O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCNCC2)c1""]"
cv_to_other_cv_folds,14764321,CHEMBL2023704,c1ccc(-c2ccncn2)cc1,0,467,0.3695652173913043,"[0.3,0.4)",1,"[""14762386""]","[""CHEMBL1739708""]","[""c1ccc(-c2ncs[n+]2-c2ccccc2)cc1""]"
cv_to_other_cv_folds,14764325,CHEMBL723,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1,1,462,0.2857142857142857,"[0.2,0.3)",1,"[""14763301""]","[""CHEMBL1944694""]","[""O=c1[nH]c2cccc(CCNCCc3ccc(CNCCc4ccccc4)cc3)c2s1""]"
cv_to_other_cv_folds,14764326,CHEMBL1209914,c1ccc(C2=NNC(c3ccccc3)C2)cc1,1,462,0.20634920634920634,"[0.2,0.3)",1,"[""14762439""]","[""CHEMBL128613""]","[""O=C(c1cc2ccccc2[nH]1)N1CCNCC1""]"
cv_to_other_cv_folds,14764329,CHEMBL1963231,O=C(OC1CC[NH2+]C1)C(c1ccccc1)C1CCCC1,0,467,0.8809523809523809,"[0.6,1.0]",1,"[""14763466""]","[""CHEMBL1963462""]","[""O=C(OC1CC[NH2+]CC1)C(c1ccccc1)C1CCCC1""]"
cv_to_other_cv_folds,14764331,CHEMBL178737,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,2,467,0.21495327102803738,"[0.2,0.3)",1,"[""14762228""]","[""CHEMBL2031221""]","[""O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1cccc(N2CCOCC2)c1""]"
cv_to_other_cv_folds,14764332,CHEMBL1916283,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,1,462,0.7192982456140351,"[0.6,1.0]",1,"[""14763500""]","[""CHEMBL1934270""]","[""O=S(=O)(Nc1ccn[nH]1)c1ccccc1""]"
cv_to_other_cv_folds,14764333,CHEMBL395340,c1ccc(CSc2ncc3scnc3n2)cc1,4,467,0.696969696969697,"[0.6,1.0]",1,"[""14764376""]","[""CHEMBL430381""]","[""c1ccc(CSc2ncc3sc(NC4CC4)nc3n2)cc1""]"
cv_to_other_cv_folds,14764342,CHEMBL2335881,c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2,467,0.2535211267605634,"[0.2,0.3)",1,"[""14759975""]","[""CHEMBL1537460""]","[""O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccccc1""]"
cv_to_other_cv_folds,14764347,CHEMBL1934271,O=S(=O)(Nc1ccn[nH]1)c1ccccc1,2,467,0.6721311475409836,"[0.6,1.0]",3,"[""14763424"",""14764305"",""14764332""]","[""CHEMBL1916281"",""CHEMBL1916282"",""CHEMBL1916283""]","[""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1"",""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1"",""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1""]"
cv_to_other_cv_folds,14764348,CHEMBL1770298,O=C(NC(C(=O)Nc1ccccc1)c1cccs1)c1ccccc1,0,467,0.2807017543859649,"[0.2,0.3)",1,"[""14761181""]","[""CHEMBL686""]","[""c1ccc(Nc2ccccc2)cc1""]"
cv_to_other_cv_folds,14764351,CHEMBL190747,O=C(NCc1ccccc1)c1cccnc1Oc1ccccc1,0,467,0.5230769230769231,"[0.4,0.6)",1,"[""14765344""]","[""CHEMBL407960""]","[""c1ccc(CNc2n[nH]c3ccnc(Oc4ccccc4)c23)cc1""]"
cv_to_other_cv_folds,14764354,CHEMBL23,O=C1CC(c2ccccc2)Sc2ccccc2N1,2,467,0.3,"[0.3,0.4)",1,"[""14763501""]","[""CHEMBL71""]","[""c1ccc2c(c1)Nc1ccccc1S2""]"
cv_to_other_cv_folds,14764355,CHEMBL1094168,O=C(Nc1nccs1)C(CC1CCCC1)c1ccccc1,2,467,0.4714285714285714,"[0.4,0.6)",1,"[""14763450""]","[""CHEMBL1164184""]","[""O=C(Nc1nccs1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1""]"
cv_to_other_cv_folds,14764357,CHEMBL2018964,O=S(=O)(Nc1nn(Cc2ccccc2)c2ccccc12)c1cccs1,3,465,0.7195121951219512,"[0.6,1.0]",2,"[""14764310"",""14764469""]","[""CHEMBL2326624"",""CHEMBL2326623""]","[""O=C(NCc1cccc(Cn2nc(NS(=O)(=O)c3cccs3)c3ccccc32)c1)C1COCCN1"",""O=C(NCc1cccc(Cn2nc(NS(=O)(=O)c3cccs3)c3ccccc32)c1)C1COCCN1""]"
cv_to_other_cv_folds,14764358,CHEMBL1945290,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,3,465,0.7464788732394366,"[0.6,1.0]",1,"[""14763253""]","[""CHEMBL1945040""]","[""O=c1[nH]c2cccc(CCNCCc3ccc(CNCc4ccccc4)cc3)c2s1""]"
cv_to_other_cv_folds,14764362,CHEMBL223713,c1ccc2c(c1)NCc1cc3c(cc1-2)OCO3,0,467,0.19117647058823528,"[0,0.2)",1,"[""14761370""]","[""CHEMBL244183""]","[""c1cn(-c2ccc(Oc3cc(Oc4ccc5c(c4)OCO5)ncn3)cc2)cn1""]"
cv_to_other_cv_folds,14764363,CHEMBL1921917,O=C(OC1C[N+]2(CCCc3ccncc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,1,462,0.8333333333333334,"[0.6,1.0]",1,"[""14765367""]","[""CHEMBL1921923""]","[""O=C(OC1C[N+]2(CCCc3cncnc3)CCC1CC2)C(c1ccccc1)N1CCCCC1""]"
cv_to_other_cv_folds,14764365,CHEMBL1945291,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,3,465,0.7027027027027027,"[0.6,1.0]",2,"[""14763253"",""14763301""]","[""CHEMBL1945040"",""CHEMBL1944694""]","[""O=c1[nH]c2cccc(CCNCCc3ccc(CNCc4ccccc4)cc3)c2s1"",""O=c1[nH]c2cccc(CCNCCc3ccc(CNCCc4ccccc4)cc3)c2s1""]"
cv_to_other_cv_folds,14764366,CHEMBL1927039,c1ccc(Nc2nccc(NC3CC3)n2)cc1,3,465,0.2698412698412698,"[0.2,0.3)",1,"[""14759932""]","[""CHEMBL2017259""]","[""O=C(Nc1ccc(-n2ccnc2)nc1)c1ccccc1""]"
cv_to_other_cv_folds,14764371,CHEMBL841,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,2,467,0.45161290322580644,"[0.4,0.6)",1,"[""14760032""]","[""CHEMBL54""]","[""O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1""]"
cv_to_other_cv_folds,14764375,CHEMBL518924,c1cnc2c(c1)CCCC2NCc1nc2ccccc2[nH]1,1,462,0.22535211267605634,"[0.2,0.3)",1,"[""14763369""]","[""CHEMBL1405928""]","[""c1ccc(CSc2nc3cccnc3[nH]2)cc1""]"
cv_to_other_cv_folds,14764376,CHEMBL430381,c1ccc(CSc2ncc3sc(NC4CC4)nc3n2)cc1,2,467,0.696969696969697,"[0.6,1.0]",1,"[""14764333""]","[""CHEMBL395340""]","[""c1ccc(CSc2ncc3scnc3n2)cc1""]"
cv_to_other_cv_folds,14764380,CHEMBL2069623,c1ccc(OCc2nn(C3CCOCC3)c3ncncc23)cc1,1,462,0.26506024096385544,"[0.2,0.3)",1,"[""14760009""]","[""CHEMBL66089""]","[""c1ccc(-c2cc(-c3ccc(N4CCOCC4)nc3)nc3ncncc23)cc1""]"
cv_to_other_cv_folds,14764381,CHEMBL1412343,O=C(CCS(=O)(=O)c1cccs1)Nc1ccccc1,3,465,0.2727272727272727,"[0.2,0.3)",1,"[""14761181""]","[""CHEMBL686""]","[""c1ccc(Nc2ccccc2)cc1""]"
cv_to_other_cv_folds,14764383,CHEMBL1945041,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,3,465,0.7727272727272727,"[0.6,1.0]",1,"[""14761180""]","[""CHEMBL1945037""]","[""O=c1[nH]c2cccc(CCNCCc3cccc(CNCCCc4ccccc4)c3)c2s1""]"
cv_to_other_cv_folds,14764385,CHEMBL2207654,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,2,467,0.8421052631578947,"[0.6,1.0]",1,"[""14759898""]","[""CHEMBL2207671""]","[""O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12""]"
cv_to_other_cv_folds,14764388,CHEMBL322479,c1ccc(CCOCCCCCCNCCc2cccc3ncsc23)cc1,0,467,0.6885245901639344,"[0.6,1.0]",2,"[""14762455"",""14764454""]","[""CHEMBL108546"",""CHEMBL110861""]","[""c1ccc(CCOCCOCCCNCCc2cccc3ncsc23)cc1"",""c1ccc(CCOCCCOCCNCCc2cccc3ncsc23)cc1""]"
cv_to_other_cv_folds,14764390,CHEMBL2137199,c1ccc(-c2ccc(CN3CCN(Cc4ccncc4)CC3)cc2)cc1,3,465,0.24050632911392406,"[0.2,0.3)",1,"[""14762244""]","[""CHEMBL1829763""]","[""O=C1OC(c2ccccc2)CCN1Cc1ccc(-c2ccccc2)cc1""]"
cv_to_other_cv_folds,14764391,CHEMBL408,O=C1NC(=O)C(Cc2ccc(OCC3CCc4ccccc4O3)cc2)S1,2,467,0.20430107526881722,"[0.2,0.3)",1,"[""14762227""]","[""CHEMBL605846""]","[""O=C1COc2c(CCNCCc3ccccc3)cccc2N1""]"
cv_to_other_cv_folds,14764393,CHEMBL1082812,O=c1cc(-c2ccccc2)nc(SCCc2ccccc2)[nH]1,0,467,0.7954545454545454,"[0.6,1.0]",1,"[""14759908""]","[""CHEMBL1082811""]","[""O=c1cc(-c2ccccc2)nc(SCc2ccccc2)[nH]1""]"
cv_to_other_cv_folds,14764395,CHEMBL2018969,O=S(=O)(Nc1nn(Cc2ccccc2)c2ccccc12)c1cccs1,3,465,0.686046511627907,"[0.6,1.0]",2,"[""14764310"",""14764469""]","[""CHEMBL2326624"",""CHEMBL2326623""]","[""O=C(NCc1cccc(Cn2nc(NS(=O)(=O)c3cccs3)c3ccccc32)c1)C1COCCN1"",""O=C(NCc1cccc(Cn2nc(NS(=O)(=O)c3cccs3)c3ccccc32)c1)C1COCCN1""]"
cv_to_other_cv_folds,14764396,CHEMBL479,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,4,467,0.22580645161290322,"[0.2,0.3)",2,"[""14761250"",""14761385""]","[""CHEMBL72"",""CHEMBL11""]","[""c1ccc2c(c1)CCc1ccccc1N2"",""c1ccc2c(c1)CCc1ccccc1N2""]"
cv_to_other_cv_folds,14764404,CHEMBL2361207,O=C(Nc1ccccc1)N1CCCCN2CC(c3ccc(C#Cc4ccccc4)cc3)C2C1,4,467,0.3125,"[0.3,0.4)",1,"[""14763457""]","[""CHEMBL1921944""]","[""O=C(C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccccc1""]"
cv_to_other_cv_folds,14764405,CHEMBL2171017,O=C(NCCN1CCN(Cc2ccccc2)CC1)c1ccccc1,2,467,0.5,"[0.4,0.6)",1,"[""14761177""]","[""CHEMBL2171018""]","[""O=C(NCCN1CCC(Oc2ccccc2)CC1)c1ccccc1""]"
cv_to_other_cv_folds,14764409,CHEMBL464081,O=C1CC2CCC1(CS(=O)(=O)N1CCN(c3ccccn3)CC1)C2,4,467,0.7384615384615385,"[0.6,1.0]",1,"[""14765355""]","[""CHEMBL480601""]","[""O=C1CC2CCC1(CS(=O)(=O)NC1CCN(c3ccccn3)CC1)C2""]"
cv_to_other_cv_folds,14764414,CHEMBL2331843,c1c[nH+]c2cc(Sc3nc(N4CCCC4)c4cc[nH]c4n3)cnc2c1,3,465,0.23157894736842105,"[0.2,0.3)",1,"[""14764320""]","[""CHEMBL550777""]","[""O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCCCC2)c1""]"
cv_to_other_cv_folds,14764416,CHEMBL2152252,O=S(=O)(Nc1ccccc1)c1cccc(-c2cnccn2)c1,0,467,0.3972602739726027,"[0.3,0.4)",1,"[""14758999""]","[""CHEMBL1766779""]","[""O=C(Nc1ccccc1)c1cncc(-c2ccccc2)n1""]"
cv_to_other_cv_folds,14764426,CHEMBL2349318,O=c1[nH]c2nc(SCc3ccccc3)ncc2s1,0,467,0.3111111111111111,"[0.3,0.4)",1,"[""14764333""]","[""CHEMBL395340""]","[""c1ccc(CSc2ncc3scnc3n2)cc1""]"
cv_to_other_cv_folds,14764435,CHEMBL1164165,O=c1[nH]c(-c2ccccc2)nc2ccccc12,3,465,0.29310344827586204,"[0.2,0.3)",1,"[""14762254""]","[""CHEMBL2070137""]","[""c1ccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)cc1""]"
cv_to_other_cv_folds,14764438,CHEMBL1916082,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,1,462,0.7288135593220338,"[0.6,1.0]",1,"[""14764474""]","[""CHEMBL1916267""]","[""O=S(=O)(Nc1ccnn1Cc1ccccc1)c1ccccc1""]"
cv_to_other_cv_folds,14764447,CHEMBL1940652,O=C(c1ccc(-c2ccccc2)o1)N(Cc1ccccc1-c1cccnc1)c1ccc(N2CCNCC2)cc1,3,465,0.23076923076923078,"[0.2,0.3)",1,"[""14759975""]","[""CHEMBL1537460""]","[""O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccccc1""]"
cv_to_other_cv_folds,14764451,CHEMBL259850,O=C(NCc1ccccc1)Nc1nccs1,0,467,0.30985915492957744,"[0.3,0.4)",1,"[""14765463""]","[""CHEMBL1322390""]","[""O=C(CCc1ccccc1)Nc1nc2ccccc2s1""]"
cv_to_other_cv_folds,14764452,CHEMBL1924046,O=C(OC1C[NH+]2CCC1CC2)C(c1ccccc1)N1CCCCC1,1,462,0.7014925373134329,"[0.6,1.0]",1,"[""14765447""]","[""CHEMBL1921939""]","[""O=C(OC1C[N+]2(CCOCCc3ccccc3)CCC1CC2)C(c1ccccc1)N1CCCCC1""]"
cv_to_other_cv_folds,14764454,CHEMBL110861,c1ccc(CCOCCCOCCNCCc2cccc3ncsc23)cc1,2,467,0.8823529411764706,"[0.6,1.0]",1,"[""14762455""]","[""CHEMBL108546""]","[""c1ccc(CCOCCOCCCNCCc2cccc3ncsc23)cc1""]"
cv_to_other_cv_folds,14764458,CHEMBL2147032,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,3,465,0.7164179104477612,"[0.6,1.0]",1,"[""14765493""]","[""CHEMBL2147033""]","[""O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1""]"
cv_to_other_cv_folds,14764459,CHEMBL379787,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1ccccc1,2,467,0.3076923076923077,"[0.3,0.4)",1,"[""14763409""]","[""CHEMBL184721""]","[""O=C(Nc1cccc(NC(=O)c2cccc(N3CCOCC3)c2)c1)c1ccc(OCc2ccccn2)cc1""]"
cv_to_other_cv_folds,14764464,CHEMBL1532611,c1ccc(CCOc2ccccc2)cc1,4,467,0.34782608695652173,"[0.3,0.4)",1,"[""14759795""]","[""CHEMBL1688458""]","[""c1ccc(OCc2cccc(Oc3ccccc3)c2)cc1""]"
cv_to_other_cv_folds,14764466,CHEMBL1263,c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1,4,467,0.43661971830985913,"[0.4,0.6)",1,"[""14761169""]","[""CHEMBL1807821""]","[""O=c1[nH]c2cccc(CCNCCCOCCOCCc3ccccc3)c2s1""]"
cv_to_other_cv_folds,14764469,CHEMBL2326623,O=C(NCc1cccc(Cn2nc(NS(=O)(=O)c3cccs3)c3ccccc32)c1)C1COCCN1,2,467,0.7195121951219512,"[0.6,1.0]",1,"[""14764357""]","[""CHEMBL2018964""]","[""O=S(=O)(Nc1nn(Cc2ccccc2)c2ccccc12)c1cccs1""]"
cv_to_other_cv_folds,14764472,CHEMBL20921,O=C(CSc1nc2ccccc2s1)NC1CCN(Cc2ccccc2)CC1,3,465,0.3333333333333333,"[0.3,0.4)",1,"[""14764405""]","[""CHEMBL2171017""]","[""O=C(NCCN1CCN(Cc2ccccc2)CC1)c1ccccc1""]"
cv_to_other_cv_folds,14764474,CHEMBL1916267,O=S(=O)(Nc1ccnn1Cc1ccccc1)c1ccccc1,3,465,0.7288135593220338,"[0.6,1.0]",1,"[""14764438""]","[""CHEMBL1916082""]","[""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1""]"
cv_to_other_cv_folds,14764479,CHEMBL1800658,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12,3,465,0.6388888888888888,"[0.6,1.0]",1,"[""14765481""]","[""CHEMBL82663""]","[""O=c1[nH]c2cccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1""]"
cv_to_other_cv_folds,14764483,CHEMBL1645392,O=S(=O)(NCc1ccc(-c2cnoc2)cc1)c1cnoc1,1,462,0.2073170731707317,"[0.2,0.3)",1,"[""14760008""]","[""CHEMBL2017291""]","[""O=c1[nH]c2cnc3cc(-c4cnoc4)ccc3c2n1Cc1ccccn1""]"
cv_to_other_cv_folds,14764484,CHEMBL1381233,O=C(Nc1ccncc1)c1cccc2ccccc12,4,467,0.4583333333333333,"[0.4,0.6)",1,"[""14759975""]","[""CHEMBL1537460""]","[""O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccccc1""]"
cv_to_other_cv_folds,14764485,CHEMBL1423878,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,3,465,0.2833333333333333,"[0.2,0.3)",1,"[""14759821""]","[""CHEMBL1478592""]","[""O=C(Nc1ccccc1)c1cc2cncnc2s1""]"
cv_to_other_cv_folds,14764488,CHEMBL1644331,c1ccc(Sc2ccc3ccccc3n2)cc1,4,467,0.2391304347826087,"[0.2,0.3)",1,"[""14763369""]","[""CHEMBL1405928""]","[""c1ccc(CSc2nc3cccnc3[nH]2)cc1""]"
cv_to_other_cv_folds,14764492,CHEMBL105462,O=C(CCc1c[nH]cn1)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,0,467,0.23214285714285715,"[0.2,0.3)",1,"[""14765468""]","[""CHEMBL205807""]","[""O=C(c1c(Cc2c[nH]c3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCC1""]"
cv_to_other_cv_folds,14764493,CHEMBL1921942,O=C(C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccccc1,1,462,0.7536231884057971,"[0.6,1.0]",1,"[""14763499""]","[""CHEMBL1922048""]","[""O=C(C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccncn1""]"
cv_to_other_cv_folds,14764494,CHEMBL380732,c1ccc(CSc2ncc3scnc3n2)cc1,4,467,0.6567164179104478,"[0.6,1.0]",1,"[""14764376""]","[""CHEMBL430381""]","[""c1ccc(CSc2ncc3sc(NC4CC4)nc3n2)cc1""]"
cv_to_other_cv_folds,14764495,CHEMBL1945289,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,3,465,0.7205882352941176,"[0.6,1.0]",1,"[""14761180""]","[""CHEMBL1945037""]","[""O=c1[nH]c2cccc(CCNCCc3cccc(CNCCCc4ccccc4)c3)c2s1""]"
cv_to_other_cv_folds,14764500,CHEMBL2347404,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(N6CCOCC6)c5)cc34)cc2)cc1,4,467,0.5617977528089888,"[0.4,0.6)",1,"[""14763495""]","[""CHEMBL554""]","[""c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1""]"
cv_to_other_cv_folds,14764505,CHEMBL210730,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1,2,467,0.5,"[0.4,0.6)",1,"[""14761289""]","[""CHEMBL1472189""]","[""O=C(Cc1ccccc1)Nc1nc2ccccc2[nH]1""]"
cv_to_other_cv_folds,14764506,CHEMBL272551,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,2,467,0.36666666666666664,"[0.3,0.4)",1,"[""14759815""]","[""CHEMBL1689115""]","[""O=S(=O)(Cc1ccccc1)N1CCCN(Cc2ccccc2)CC1""]"
cv_to_other_cv_folds,14764513,CHEMBL1783119,O=C(NCc1cn(-c2ccnc3ccccc23)nn1)c1ccccc1,3,465,0.8070175438596491,"[0.6,1.0]",1,"[""14759988""]","[""CHEMBL1783112""]","[""c1ccc2c(-n3ccnn3)ccnc2c1""]"
cv_to_other_cv_folds,14764519,CHEMBL1921946,O=C(C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccccn1,1,462,0.8405797101449275,"[0.6,1.0]",1,"[""14763499""]","[""CHEMBL1922048""]","[""O=C(C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccncn1""]"
cv_to_other_cv_folds,14764520,CHEMBL1921936,O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,2,467,0.7794117647058824,"[0.6,1.0]",1,"[""14765444""]","[""CHEMBL1921931""]","[""O=C(OC1C[N+]2(CCOc3ccccc3)CCC1CC2)C(c1ccccc1)N1CCCCC1""]"
